Pclass,Age,SibSp,Parch,Fare,FamilySize,IsAlone,NameLength,FareBin,Age_Class,IsMinor,Has_Cabin,SibSp_Parch_Ratio,FarePerPerson,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Survived
-0.31938195907847927,0.23991074523545938,-0.49831226766291803,-0.4319629564452148,-0.5599087247557233,-0.5689165750987485,0.8287754140107481,-0.14014588427305608,-0.4155658679111687,0.44028731229213913,0.4584156711285424,0.0,-0.5728423386734577,-0.5688938320676449,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.31938195907847927,-0.43081016637233305,1.6218953425207079,-0.4319629564452148,0.2865412472906124,0.7325775076614022,-1.2065994998097656,0.16380687772175398,1.30864531075132,-0.2281776156020346,0.4584156711285424,0.0,3.2211343506923575,0.3259413773406311,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.31938195907847927,-0.17928982451941083,-0.49831226766291803,-0.4319629564452148,-0.66476328696862,-0.5689165750987485,0.8287754140107481,-0.6467338209310729,-0.4155658679111687,0.022496732358280615,0.4584156711285424,0.0,-0.5728423386734577,-0.716115084108406,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-1.5046438961030588,-0.43081016637233305,0.5617915374288949,-0.4319629564452148,1.9033058760259998,0.08183046628132684,-1.2065994998097656,-0.14014588427305608,1.30864531075132,-0.0044397655585076915,0.4584156711285424,0.0,1.3241460060094499,1.5343582684091057,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.31938195907847927,-0.8500107361272031,-0.49831226766291803,-0.4319629564452148,-0.6742938561133363,-0.5689165750987485,0.8287754140107481,-0.14014588427305608,-0.4155658679111687,-0.6459681955358931,0.4584156711285424,0.0,-0.5728423386734577,-0.7294964982551487,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.8658799779461003,-0.17928982451941083,-0.49831226766291803,-0.4319629564452148,-0.832145337386842,-0.5689165750987485,0.8287754140107481,-1.0520041702574863,-1.277671457242413,-0.07590394370508866,0.4584156711285424,0.0,-0.5728423386734577,-0.9511281775939039,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-1.5046438961030588,-0.3469700524213589,-0.49831226766291803,-0.4319629564452148,0.03489395830386393,-0.5689165750987485,0.8287754140107481,-0.8493689955942796,0.44653972142007575,0.037339292434878185,0.4584156711285424,0.0,-0.5728423386734577,0.26624003210737485,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.8658799779461003,-1.939932217489866,2.6819991476125207,0.6367453950562796,-0.19044475047063344,2.034071590421553,-1.2065994998097656,-0.03882829694145273,0.44653972142007575,-2.707984597288398,0.4584156711285424,0.0,2.2726401783509034,0.13327384966440253,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
-1.5046438961030588,1.413672340549096,-0.49831226766291803,-0.4319629564452148,1.9033058760259998,-0.5689165750987485,0.8287754140107481,1.582253100364201,1.30864531075132,0.9146995102959812,-2.181426297094443,0.0,-0.5728423386734577,2.8895874196672064,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.8658799779461003,-1.2692113058820735,-0.49831226766291803,-0.4319629564452148,-0.7326302731057188,-0.5689165750987485,0.8287754140107481,-0.14014588427305608,-0.4155658679111687,-1.7052872054471373,0.4584156711285424,0.0,-0.5728423386734577,-0.8114038580107756,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.8658799779461003,-0.3469700524213589,-0.49831226766291803,-0.4319629564452148,-0.7921105414116775,-0.5689165750987485,0.8287754140107481,0.3664420523849607,-0.4155658679111687,-0.3265782916654038,0.4584156711285424,0.0,-0.5728423386734577,-0.8949172444282777,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.8658799779461003,-1.6045717616859696,4.802206757796146,1.705453746557774,0.9911536564535081,3.9863127145617794,-1.2065994998097656,-0.03882829694145273,1.30864531075132,-2.206635901367767,0.4584156711285424,0.0,2.5888049024647217,0.35784776768649273,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
0.8658799779461003,0.15607063128448534,2.6819991476125207,-0.4319629564452148,-0.33113846204049735,1.3833245490414776,-1.2065994998097656,-0.24146347160465945,0.44653972142007575,0.4254447522155416,0.4584156711285424,0.0,5.1181226953752645,0.07242471294009446,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-1.5046438961030588,-1.0176909640291514,-0.49831226766291803,-0.4319629564452148,1.0003044669621173,-0.5689165750987485,0.8287754140107481,-0.5454162335994696,1.30864531075132,-0.2968931715122087,0.4584156711285424,0.0,-0.5728423386734577,1.6217265347299072,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.8658799779461003,-0.17928982451941083,-0.49831226766291803,-0.4319629564452148,-0.8001175006067105,-0.5689165750987485,0.8287754140107481,-0.7480514082626762,-1.277671457242413,-0.07590394370508866,0.4584156711285424,0.0,-0.5728423386734577,-0.906159431061403,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.31938195907847927,0.49143108708838157,-0.49831226766291803,-0.4319629564452148,-0.5896488589087027,-0.5689165750987485,0.8287754140107481,-1.0520041702574863,-0.4155658679111687,0.6909616602524543,0.4584156711285424,0.0,-0.5728423386734577,-0.610650525276396,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.8658799779461003,-0.43081016637233305,-0.49831226766291803,-0.4319629564452148,-0.7989736492931344,-0.5689165750987485,0.8287754140107481,0.26512446505335735,-1.277671457242413,-0.45191546564556145,0.4584156711285424,0.0,-0.5728423386734577,-0.904553404399528,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.8658799779461003,-0.17928982451941083,-0.49831226766291803,-0.4319629564452148,-0.8001175006067105,-0.5689165750987485,0.8287754140107481,-1.0520041702574863,-1.277671457242413,-0.07590394370508866,0.4584156711285424,0.0,-0.5728423386734577,-0.906159431061403,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.8658799779461003,-0.514650280323307,-0.49831226766291803,-0.4319629564452148,-0.832145337386842,-0.5689165750987485,0.8287754140107481,-1.3559569322522964,-1.277671457242413,-0.5772526396257189,0.4584156711285424,0.0,-0.5728423386734577,-0.9511281775939039,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.8658799779461003,-0.17928982451941083,-0.49831226766291803,-0.4319629564452148,-0.7583669276611816,-0.5689165750987485,0.8287754140107481,-1.1533217575890897,-0.4155658679111687,-0.07590394370508866,0.4584156711285424,0.0,-0.5728423386734577,-0.847539457902964,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.8658799779461003,-0.17928982451941083,0.5617915374288949,-0.4319629564452148,-0.7921105414116775,0.08183046628132684,-1.2065994998097656,0.06248929039015063,-0.4155658679111687,-0.07590394370508866,0.4584156711285424,0.0,1.3241460060094499,-0.35789406363863635,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
0.8658799779461003,-0.17928982451941083,-0.49831226766291803,3.842870449560763,0.010493322082657939,2.034071590421553,-1.2065994998097656,0.16380687772175398,0.44653972142007575,-0.07590394370508866,0.4584156711285424,0.0,-0.5728423386734577,0.18969934799205532,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.8658799779461003,-1.0176909640291514,-0.49831226766291803,-0.4319629564452148,-0.7934465597459344,-0.5689165750987485,0.8287754140107481,-1.254639344920693,-1.277671457242413,-1.3292756835066644,0.4584156711285424,0.0,-0.5728423386734577,-0.8967930835693476,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.31938195907847927,-0.514650280323307,-0.49831226766291803,-0.4319629564452148,-0.6742938561133363,-0.5689165750987485,0.8287754140107481,0.26512446505335735,-0.4155658679111687,-0.31173573158880624,0.4584156711285424,0.0,-0.5728423386734577,-0.7294964982551487,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.8658799779461003,-0.17928982451941083,-0.49831226766291803,-0.4319629564452148,-0.824138378191809,-0.5689165750987485,0.8287754140107481,-0.8493689955942796,-1.277671457242413,-0.07590394370508866,0.4584156711285424,0.0,-0.5728423386734577,-0.9398859909607786,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.8658799779461003,-0.5984903942742811,-0.49831226766291803,-0.4319629564452148,-0.8012613519202865,-0.5689165750987485,0.8287754140107481,0.06248929039015063,-1.277671457242413,-0.7025898136058766,0.4584156711285424,0.0,-0.5728423386734577,-0.9077654577232779,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.8658799779461003,-0.17928982451941083,-0.49831226766291803,-0.4319629564452148,-0.7934465597459344,-0.5689165750987485,0.8287754140107481,-0.6467338209310729,-1.277671457242413,-0.07590394370508866,0.4584156711285424,0.0,-0.5728423386734577,-0.8967930835693476,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.31938195907847927,2.157753351863991,-0.49831226766291803,-0.4319629564452148,-0.5896488589087027,-0.5689165750987485,0.8287754140107481,-1.0520041702574863,-0.4155658679111687,2.3516792154895425,-2.181426297094443,0.0,-0.5728423386734577,-0.610650525276396,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.8658799779461003,-1.4788115907595085,0.5617915374288949,0.6367453950562796,-0.4912776459411554,0.7325775076614022,-1.2065994998097656,0.5690772270481674,0.44653972142007575,-2.018630140397531,0.4584156711285424,0.0,0.3756518336679961,-0.038091332684377484,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
-1.5046438961030588,-0.17928982451941083,-0.49831226766291803,-0.4319629564452148,-1.1547114078153105,-0.5689165750987485,0.8287754140107481,0.9743475763745808,-1.277671457242413,0.12089740842164991,0.4584156711285424,0.0,-0.5728423386734577,-1.4040276962426648,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-1.5046438961030588,-1.939932217489866,-0.49831226766291803,1.705453746557774,1.9033058760259998,0.7325775076614022,-1.2065994998097656,0.3664420523849607,1.30864531075132,-0.7564628094394532,0.4584156711285424,0.0,-0.5728423386734577,1.0826152179897388,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
